Obs_ID,Ecoregion,Country,Site,Subsite,Latitude,Longitude,Depth_m,Genus,O_n,Species,Date,N,Start_time,No_start,Quality_start,End_time,No_end,Quality_end,Gamete_release,Situation,Timezone,DoNFM,DoSRtNFM,Sunrise,Sunset,Reference,Ref_ID,Comments
1220,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,2,Porites,,cylindrica,17/11/2016,2,20:50,FALSE,Approx,20:50,FALSE,Approx,Sperm,In situ,10.00,2016-11-14,3,5:28,18:29,Baird unpublished,8,
1221,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,1,Acropora,,millepora,18/11/2016,8,20:30,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-11-14,4,5:28,18:30,Baird unpublished,8,
1222,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,6,Moseleya,,latistellata,18/11/2016,1,20:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-11-14,4,5:28,18:30,Baird unpublished,8,
1223,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,1,Pavona,,cactus,18/11/2016,3,19:30,FALSE,Approx,19:45,FALSE,Approx,Sperm,Ex situ,10.00,2016-11-14,4,5:28,18:30,Baird unpublished,8,
1224,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,6,Pectinia,,paeonia,18/11/2016,2,20:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-11-14,4,5:28,18:30,Baird unpublished,8,
1225,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,3,Caulastraea,,furcata,19/11/2016,1,19:45,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1226,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,2,Dipsastraea,,pallida,19/11/2016,1,21:13,FALSE,Approx,21:13,FALSE,Approx,Bundles,In situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1227,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,3,Echinophyllia,,orpheensis,19/11/2016,2,19:45,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1228,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,4,Echinophyllia,,orpheensis,19/11/2016,8,20:34,FALSE,Approx,20:34,FALSE,Approx,Bundles,In situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1229,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,2,Heliofungia,,actiniformis,19/11/2016,3,23:15,FALSE,Exact,23:30,FALSE,Approx,Eggs,Ex situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1230,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,2,Heliofungia,,actiniformis,19/11/2016,3,23:00,FALSE,Exact,23:15,FALSE,Approx,Sperm,Ex situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1231,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,3,Lobophyllia,,hemprichii,19/11/2016,1,19:45,FALSE,Approx,21:00,FALSE,Approx,Both separately,Ex situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1232,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,4,Mycedium,,elephantotus,19/11/2016,1,21:30,FALSE,Approx,22:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1233,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,4,Pectinia,,paeonia,19/11/2016,6,20:31,FALSE,Approx,20:31,FALSE,Approx,Bundles,In situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1234,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,2,Platygyra,,daedalea,19/11/2016,4,21:19,FALSE,Approx,21:19,FALSE,Approx,Bundles,In situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1235,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,4,Platygyra,,sinensis,19/11/2016,4,20:32,FALSE,Approx,20:32,FALSE,Approx,Bundles,In situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1236,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,2,Porites,,lutea,19/11/2016,1,21:14,FALSE,Approx,21:14,FALSE,Approx,Sperm,In situ,10.00,2016-11-14,5,5:28,18:30,Baird unpublished,8,
1237,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,6,Lobophyllia,,vitiensis,29/11/2016,2,20:50,FALSE,Approx,20:50,FALSE,Approx,Not recorded,Ex situ,10.00,2016-12-14,-15,5:28,18:36,Woolsey unpublished,143,
1238,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,6,Lobophyllia,,vitiensis,30/11/2016,2,19:30,FALSE,Approx,19:30,FALSE,Approx,Not recorded,Ex situ,10.00,2016-12-14,-14,5:28,18:37,Woolsey unpublished,143,
1239,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,6,Oulophyllia,,bennettae,02/12/2016,2,21:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-12-14,-12,5:28,18:38,Woolsey unpublished,143,
1240,Central and northern Great Barrier Reef,Australia,Orpheus Island,Little Pioneer Bay,-18.611175,146.486647,6,Oulophyllia,,bennettae,03/12/2016,2,21:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2016-12-14,-11,5:28,18:39,Woolsey unpublished,143,
1241,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,aspera,22/11/1994,-99,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1994-11-18,4,5:27,18:32,Willis unpublished,136,
1242,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,22/11/1994,-99,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1994-11-18,4,5:27,18:32,Willis unpublished,136,
1243,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,pulchra,22/11/1994,-99,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1994-11-18,4,5:27,18:32,Willis unpublished,136,
1244,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Coelastrea,,aspera,23/11/1994,-99,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1994-11-18,5,5:27,18:32,Willis unpublished,136,
1245,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Platygyra,,daedalea,23/11/1994,-99,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1994-11-18,5,5:27,18:32,Willis unpublished,136,
1246,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,05/11/2009,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2009-11-03,2,5:32,18:22,Moya unpublished,96,
1247,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,10/11/2009,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2009-11-03,7,5:30,18:25,Moya unpublished,96,
1248,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,05/12/2009,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2009-12-02,3,5:28,18:40,Moya unpublished,96,
1249,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,11/12/2009,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2009-12-02,9,5:30,18:43,Moya unpublished,96,
1250,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,02/11/2010,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2010-10-23,10,5:33,18:21,Moya unpublished,96,
1251,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,22/11/2010,6,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2010-11-22,0,5:27,18:32,Willis unpublished,136,
1252,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,23/11/2010,-99,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2010-11-22,1,5:27,18:32,Willis unpublished,136,
1253,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,25/11/2010,2,21:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,2010-11-22,3,5:27,18:33,Willis unpublished,136,
1254,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,22/12/2010,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2010-12-21,1,5:34,18:49,Moya unpublished,96,
1255,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,30/12/2010,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2010-12-21,9,5:39,18:53,Moya unpublished,96,
1256,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Acropora,,millepora,21/11/2013,5,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,2013-11-18,3,5:28,18:31,Moya unpublished,96,
1257,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Montipora,,digitata,18/03/2014,-99,,TRUE,,,TRUE,,Not recorded,Ex situ,10.00,2014-03-17,1,6:17,18:27,Ricardo unpublished,111,spawning at OIRS
1258,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Montipora,,digitata,19/03/2014,-99,,TRUE,,,TRUE,,Not recorded,Ex situ,10.00,2014-03-17,2,6:17,18:26,Ricardo unpublished,111,spawning at OIRS
1259,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Montipora,,digitata,20/03/2014,-99,,TRUE,,,TRUE,,Not recorded,Ex situ,10.00,2014-03-17,3,6:17,18:25,Ricardo unpublished,111,spawning at OIRS
1260,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Montipora,,digitata,21/03/2014,-99,,TRUE,,,TRUE,,Not recorded,Ex situ,10.00,2014-03-17,4,6:18,18:24,Ricardo unpublished,111,spawning at OIRS
1261,Central and northern Great Barrier Reef,Australia,Orpheus Island,na,-18.616100,146.497200,-99,Montipora,,digitata,22/03/2014,-99,,TRUE,,,TRUE,,Not recorded,Ex situ,10.00,2014-03-17,5,6:18,18:23,Ricardo unpublished,111,spawning at OIRS
1262,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,13/11/1992,2,,TRUE,,,TRUE,,Bundles,In situ,10.00,1992-11-10,3,5:29,18:27,Willis unpublished,136,
1263,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,14/11/1992,2,21:05,FALSE,Approx,18:00,FALSE,Approx,Bundles,Ex situ,10.00,1992-11-10,4,5:29,18:27,Willis unpublished,136,
1264,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Oxypora,,lacera,16/11/1992,-99,20:00,FALSE,Approx,21:00,FALSE,Approx,Bundles,Ex situ,10.00,1992-11-10,6,5:28,18:28,Willis unpublished,136,
1265,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,millepora,29/11/1993,2,22:15,FALSE,Approx,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,0,5:28,18:36,Willis unpublished,136,
1266,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,millepora,29/11/1993,2,21:30,FALSE,Approx,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,0,5:28,18:36,Willis unpublished,136,
1267,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,millepora,30/11/1993,1,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,1,5:28,18:37,Willis unpublished,136,
1268,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,spathulata,30/11/1993,1,,TRUE,,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,1,5:28,18:37,Willis unpublished,136,
1269,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,austera,01/12/1993,1,20:15,FALSE,Exact,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,2,5:28,18:37,Willis unpublished,136,
1270,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,hyacinthus,01/12/1993,2,23:00,FALSE,Exact,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,2,5:28,18:37,Willis unpublished,136,
1271,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,hyacinthus,01/12/1993,2,22:20,FALSE,Exact,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,2,5:28,18:37,Willis unpublished,136,
1272,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,millepora,01/12/1993,2,21:05,FALSE,Exact,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,2,5:28,18:37,Willis unpublished,136,
1273,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,spathulata,01/12/1993,1,22:00,FALSE,Exact,,TRUE,,Bundles,Ex situ,10.00,1993-11-29,2,5:28,18:37,Willis unpublished,136,
1274,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,aspera,22/11/1994,1,21:37,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1275,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,aspera,22/11/1994,1,21:30,FALSE,Exact,22:00,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1276,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,austera,22/11/1994,2,19:50,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1277,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,cerealis,22/11/1994,1,21:46,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1278,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,gemmifera,22/11/1994,2,22:05,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1279,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,gemmifera,22/11/1994,1,21:48,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1280,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,gemmifera,22/11/1994,1,22:25,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1281,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,hyacinthus,22/11/1994,1,22:54,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1282,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,hyacinthus,22/11/1994,5,22:20,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1283,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,hyacinthus,22/11/1994,2,22:05,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1284,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,intermedia,22/11/1994,1,21:38,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1285,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,millepora,22/11/1994,1,21:16,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1286,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,millepora,22/11/1994,1,21:00,FALSE,Exact,21:30,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1287,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,muricata,22/11/1994,1,20:00,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1288,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,nasuta,22/11/1994,1,21:48,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1289,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,nasuta,22/11/1994,2,22:07,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1290,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,2,22:00,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1291,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,1,22:00,FALSE,Exact,22:30,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1292,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,3,21:00,FALSE,Exact,21:30,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1293,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,2,20:55,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1294,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,2,21:30,FALSE,Exact,22:00,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1295,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,3,21:24,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1296,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,papillare,22/11/1994,1,20:30,FALSE,Exact,21:00,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1297,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,22/11/1994,1,21:30,FALSE,Exact,22:00,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1298,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,22/11/1994,2,20:55,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1299,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,22/11/1994,5,20:30,FALSE,Exact,21:00,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1300,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,22/11/1994,1,21:00,FALSE,Exact,21:30,FALSE,Exact,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,van Oppen et al 2002,129,
1301,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,22/11/1994,3,20:45,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1302,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,pulchra,22/11/1994,2,21:20,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1303,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,robusta,22/11/1994,3,22:15,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1304,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,robusta,22/11/1994,1,22:55,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
1305,Central and northern Great Barrier Reef,Australia,Orpheus Island,Northeast Reef,-18.571667,146.491667,-99,Acropora,,robusta,22/11/1994,1,22:25,FALSE,Approx,,TRUE,,Bundles,In situ,10.00,1994-11-18,4,5:28,18:31,Willis unpublished,136,
